GEOPOINTID,Legend_Description,GSC_SYMBOL
1104088119901,"planar; axial plane, kink-band; undefined; multi-generation; not applicable; measured at station",4.14.39.001
1104088119902,"planar; axial plane, kink-band; undefined; multi-generation; not applicable; estimated at station",4.14.39.002
1104088119903,"planar; axial plane, kink-band; undefined; multi-generation; not applicable; estimated remotely",4.14.39.002
1104088119904,"planar; axial plane, kink-band; undefined; multi-generation; not applicable; calculated from data",4.14.39.002
1104088119905,"planar; axial plane, kink-band; undefined; multi-generation; not applicable; calculated from imagery",4.14.39.002
1104088119906,"planar; axial plane, kink-band; undefined; multi-generation; not applicable; acquired from historical data",4.14.39.001
1104088119966,"planar; axial plane, kink-band; undefined; multi-generation; not applicable; not entered",4.14.39.002
1104088666601,"planar; axial plane, kink-band; undefined; not entered; not entered; measured at station",4.14.39.001
1104088666602,"planar; axial plane, kink-band; undefined; not entered; not entered; estimated at station",4.14.39.002
1104088666603,"planar; axial plane, kink-band; undefined; not entered; not entered; estimated remotely",4.14.39.002
1104088666604,"planar; axial plane, kink-band; undefined; not entered; not entered; calculated from data",4.14.39.002
1104088666605,"planar; axial plane, kink-band; undefined; not entered; not entered; calculated from imagery",4.14.39.002
1104088666606,"planar; axial plane, kink-band; undefined; not entered; not entered; acquired from historical data",4.14.39.001
1104088666666,"planar; axial plane, kink-band; undefined; not entered; not entered; not entered",4.14.39.002
1104088669901,"planar; axial plane, kink-band; undefined; not entered; not applicable; measured at station",4.14.39.001
1104088669902,"planar; axial plane, kink-band; undefined; not entered; not applicable; estimated at station",4.14.39.002
1104088669903,"planar; axial plane, kink-band; undefined; not entered; not applicable; estimated remotely",4.14.39.002
1104088669904,"planar; axial plane, kink-band; undefined; not entered; not applicable; calculated from data",4.14.39.002
1104088669905,"planar; axial plane, kink-band; undefined; not entered; not applicable; calculated from imagery",4.14.39.002
1104088669906,"planar; axial plane, kink-band; undefined; not entered; not applicable; acquired from historical data",4.14.39.001
1104088669966,"planar; axial plane, kink-band; undefined; not entered; not applicable; not entered",4.14.39.002
1104088886601,"planar; axial plane, kink-band; undefined; undefined; not entered; measured at station",4.14.39.001
1104088886602,"planar; axial plane, kink-band; undefined; undefined; not entered; estimated at station",4.14.39.002
1104088886603,"planar; axial plane, kink-band; undefined; undefined; not entered; estimated remotely",4.14.39.002
1104088886604,"planar; axial plane, kink-band; undefined; undefined; not entered; calculated from data",4.14.39.002
1104088886605,"planar; axial plane, kink-band; undefined; undefined; not entered; calculated from imagery",4.14.39.002
1104088886606,"planar; axial plane, kink-band; undefined; undefined; not entered; acquired from historical data",4.14.39.001
1104088886666,"planar; axial plane, kink-band; undefined; undefined; not entered; not entered",4.14.39.002
1104088889901,"planar; axial plane, kink-band; undefined; undefined; not applicable; measured at station",4.14.39.001
1104088889902,"planar; axial plane, kink-band; undefined; undefined; not applicable; estimated at station",4.14.39.002
1104088889903,"planar; axial plane, kink-band; undefined; undefined; not applicable; estimated remotely",4.14.39.002
1104088889904,"planar; axial plane, kink-band; undefined; undefined; not applicable; calculated from data",4.14.39.002
1104088889905,"planar; axial plane, kink-band; undefined; undefined; not applicable; calculated from imagery",4.14.39.002
1104088889906,"planar; axial plane, kink-band; undefined; undefined; not applicable; acquired from historical data",4.14.39.001
1104088889966,"planar; axial plane, kink-band; undefined; undefined; not applicable; not entered",4.14.39.002
1104104016601,"planar; axial plane, minor S fold; vertical; first; not entered; measured at station",4.14.40.001
1104104016602,"planar; axial plane, minor S fold; vertical; first; not entered; estimated at station",4.14.40.002
1104104016603,"planar; axial plane, minor S fold; vertical; first; not entered; estimated remotely",4.14.40.002
1104104016604,"planar; axial plane, minor S fold; vertical; first; not entered; calculated from data",4.14.40.002
1104104016605,"planar; axial plane, minor S fold; vertical; first; not entered; calculated from imagery",4.14.40.002
1104104016606,"planar; axial plane, minor S fold; vertical; first; not entered; acquired from historical data",4.14.40.001
1104104016666,"planar; axial plane, minor S fold; vertical; first; not entered; not entered",4.14.40.002
1104104019901,"planar; axial plane, minor S fold; vertical; first; not applicable; measured at station",4.14.40.001
1104104019902,"planar; axial plane, minor S fold; vertical; first; not applicable; estimated at station",4.14.40.002
1104104019903,"planar; axial plane, minor S fold; vertical; first; not applicable; estimated remotely",4.14.40.002
1104104019904,"planar; axial plane, minor S fold; vertical; first; not applicable; calculated from data",4.14.40.002
1104104019905,"planar; axial plane, minor S fold; vertical; first; not applicable; calculated from imagery",4.14.40.002
1104104019906,"planar; axial plane, minor S fold; vertical; first; not applicable; acquired from historical data",4.14.40.001
1104104019966,"planar; axial plane, minor S fold; vertical; first; not applicable; not entered",4.14.40.002
1104104026601,"planar; axial plane, minor S fold; vertical; second; not entered; measured at station",4.14.40.001
1104104026602,"planar; axial plane, minor S fold; vertical; second; not entered; estimated at station",4.14.40.002
1104104026603,"planar; axial plane, minor S fold; vertical; second; not entered; estimated remotely",4.14.40.002
1104104026604,"planar; axial plane, minor S fold; vertical; second; not entered; calculated from data",4.14.40.002
1104104026605,"planar; axial plane, minor S fold; vertical; second; not entered; calculated from imagery",4.14.40.002
1104104026606,"planar; axial plane, minor S fold; vertical; second; not entered; acquired from historical data",4.14.40.001
1104104026666,"planar; axial plane, minor S fold; vertical; second; not entered; not entered",4.14.40.002
1104104029901,"planar; axial plane, minor S fold; vertical; second; not applicable; measured at station",4.14.40.001
1104104029902,"planar; axial plane, minor S fold; vertical; second; not applicable; estimated at station",4.14.40.002
1104104029903,"planar; axial plane, minor S fold; vertical; second; not applicable; estimated remotely",4.14.40.002
1104104029904,"planar; axial plane, minor S fold; vertical; second; not applicable; calculated from data",4.14.40.002
1104104029905,"planar; axial plane, minor S fold; vertical; second; not applicable; calculated from imagery",4.14.40.002
1104104029906,"planar; axial plane, minor S fold; vertical; second; not applicable; acquired from historical data",4.14.40.001
1104104029966,"planar; axial plane, minor S fold; vertical; second; not applicable; not entered",4.14.40.002
1104104036601,"planar; axial plane, minor S fold; vertical; third; not entered; measured at station",4.14.40.001
1104104036602,"planar; axial plane, minor S fold; vertical; third; not entered; estimated at station",4.14.40.002
1104104036603,"planar; axial plane, minor S fold; vertical; third; not entered; estimated remotely",4.14.40.002
1104104036604,"planar; axial plane, minor S fold; vertical; third; not entered; calculated from data",4.14.40.002
1104104036605,"planar; axial plane, minor S fold; vertical; third; not entered; calculated from imagery",4.14.40.002
1104104036606,"planar; axial plane, minor S fold; vertical; third; not entered; acquired from historical data",4.14.40.001
1104104036666,"planar; axial plane, minor S fold; vertical; third; not entered; not entered",4.14.40.002
1104104039901,"planar; axial plane, minor S fold; vertical; third; not applicable; measured at station",4.14.40.001
1104104039902,"planar; axial plane, minor S fold; vertical; third; not applicable; estimated at station",4.14.40.002
1104104039903,"planar; axial plane, minor S fold; vertical; third; not applicable; estimated remotely",4.14.40.002
1104104039904,"planar; axial plane, minor S fold; vertical; third; not applicable; calculated from data",4.14.40.002
1104104039905,"planar; axial plane, minor S fold; vertical; third; not applicable; calculated from imagery",4.14.40.002
1104104039906,"planar; axial plane, minor S fold; vertical; third; not applicable; acquired from historical data",4.14.40.001
1104104039966,"planar; axial plane, minor S fold; vertical; third; not applicable; not entered",4.14.40.002
1104104046601,"planar; axial plane, minor S fold; vertical; fourth; not entered; measured at station",4.14.40.001
1104104046602,"planar; axial plane, minor S fold; vertical; fourth; not entered; estimated at station",4.14.40.002
1104104046603,"planar; axial plane, minor S fold; vertical; fourth; not entered; estimated remotely",4.14.40.002
1104104046604,"planar; axial plane, minor S fold; vertical; fourth; not entered; calculated from data",4.14.40.002
1104104046605,"planar; axial plane, minor S fold; vertical; fourth; not entered; calculated from imagery",4.14.40.002
1104104046606,"planar; axial plane, minor S fold; vertical; fourth; not entered; acquired from historical data",4.14.40.001
1104104046666,"planar; axial plane, minor S fold; vertical; fourth; not entered; not entered",4.14.40.002
